words,attribution,abs_attribution
want,8.338131081105518e-06,8.338131081105518e-06
.,1.6393485342122345e-06,1.6393485342122345e-06
this,6.205620862581752e-06,6.205620862581752e-06
is,-5.684184767130799e-06,5.684184767130799e-06
a,-1.1877086450989234e-05,1.1877086450989234e-05
very,-7.855814105629362e-06,7.855814105629362e-06
popular,-4.222485782279405e-06,4.222485782279405e-06
article,-2.7631943750429336e-08,2.7631943750429336e-08
that,2.1688026408675868e-06,2.1688026408675868e-06
is,-5.684184767130799e-06,5.684184767130799e-06
attracting,3.551792102017721e-06,3.551792102017721e-06
many,-3.472869534891332e-06,3.472869534891332e-06
van,3.2622602581232447e-06,3.2622602581232447e-06
##dal,9.755847638258263e-06,9.755847638258263e-06
##s,-2.7683176957161437e-06,2.7683176957161437e-06
",",-5.197882386988166e-06,5.197882386988166e-06
several,6.774042619666348e-07,6.774042619666348e-07
of,3.0029705370312856e-06,3.0029705370312856e-06
whom,-4.474414250875785e-06,4.474414250875785e-06
have,-4.295024620935851e-06,4.295024620935851e-06
changed,-7.4796326987782015e-06,7.4796326987782015e-06
other,3.064152053451488e-06,3.064152053451488e-06
stuff,-8.642337363149569e-07,8.642337363149569e-07
i,5.1805028463216855e-06,5.1805028463216855e-06
put,3.1367422183333134e-06,3.1367422183333134e-06
in,-1.2628939555181911e-05,1.2628939555181911e-05
it,-7.342784316198665e-06,7.342784316198665e-06
.,1.6393485342122345e-06,1.6393485342122345e-06
i,5.1805028463216855e-06,5.1805028463216855e-06
told,-2.758719531903051e-06,2.758719531903051e-06
you,1.1686671721808264e-05,1.1686671721808264e-05
three,-2.1930057101071155e-06,2.1930057101071155e-06
times,-2.0023654196320523e-06,2.0023654196320523e-06
that,2.1688026408675868e-06,2.1688026408675868e-06
i,5.1805028463216855e-06,5.1805028463216855e-06
watched,-7.930030530265221e-06,7.930030530265221e-06
this,6.205620862581752e-06,6.205620862581752e-06
television,3.203525605224267e-07,3.203525605224267e-07
segment,-2.8953641450392637e-07,2.8953641450392637e-07
.,1.6393485342122345e-06,1.6393485342122345e-06
i,5.1805028463216855e-06,5.1805028463216855e-06
did,-3.3218868709307502e-06,3.3218868709307502e-06
not,-1.6533339869573382e-06,1.6533339869573382e-06
read,-4.76023378684399e-06,4.76023378684399e-06
a,-1.1877086450989234e-05,1.1877086450989234e-05
summary,-6.139957349289443e-06,6.139957349289443e-06
of,3.0029705370312856e-06,3.0029705370312856e-06
it,-7.342784316198665e-06,7.342784316198665e-06
in,-1.2628939555181911e-05,1.2628939555181911e-05
a,-1.1877086450989234e-05,1.1877086450989234e-05
book,-4.956977357339659e-06,4.956977357339659e-06
or,-8.598484565252567e-06,8.598484565252567e-06
magazine,-7.327888089653986e-06,7.327888089653986e-06
.,1.6393485342122345e-06,1.6393485342122345e-06
i,5.1805028463216855e-06,5.1805028463216855e-06
saw,1.6987620772017896e-06,1.6987620772017896e-06
and,-3.106316220644997e-05,3.106316220644997e-05
=,-2.985917631447472e-06,2.985917631447472e-06
=,-2.985917631447472e-06,2.985917631447472e-06
thanks,-1.6758885077865076e-06,1.6758885077865076e-06
=,-2.985917631447472e-06,2.985917631447472e-06
=,-2.985917631447472e-06,2.985917631447472e-06
stop,4.6609105311840026e-06,4.6609105311840026e-06
del,6.316607468962722e-06,6.316607468962722e-06
##eti,3.417320493906714e-06,3.417320493906714e-06
##ng,4.680186412767138e-06,4.680186412767138e-06
the,-5.066074801097465e-06,5.066074801097465e-06
links,4.259299879211084e-06,4.259299879211084e-06
to,-1.0800972095962022e-05,1.0800972095962022e-05
the,-5.066074801097465e-06,5.066074801097465e-06
celebrity,-5.415068895510602e-06,5.415068895510602e-06
who,-7.189752796591144e-06,7.189752796591144e-06
##vian,3.505377518712788e-06,3.505377518712788e-06
category,-5.0051819261198414e-06,5.0051819261198414e-06
",",-1.919158529519926e-06,1.919158529519926e-06
they,-2.9529252687183046e-06,2.9529252687183046e-06
are,-2.6548181810155483e-06,2.6548181810155483e-06
relevant,9.752966780536318e-07,9.752966780536318e-07
as,-6.83460270994482e-06,6.83460270994482e-06
those,-6.654082196577581e-06,6.654082196577581e-06
celebrities,1.3918864403913675e-06,1.3918864403913675e-06
fall,-5.170706149252118e-06,5.170706149252118e-06
under,-1.189637235933518e-06,1.189637235933518e-06
the,-5.066074801097465e-06,5.066074801097465e-06
category,-5.0051819261198414e-06,5.0051819261198414e-06
.,5.297282317962744e-06,5.297282317962744e-06
:,-4.086417988504038e-05,4.086417988504038e-05
:,-4.086417988504038e-05,4.086417988504038e-05
the,1.3230639310116384e-05,1.3230639310116384e-05
subjects,-1.0274691719488544e-05,1.0274691719488544e-05
sister,4.140954268998566e-05,4.140954268998566e-05
wrote,-1.006604534568067e-05,1.006604534568067e-05
letters,-3.266496984385618e-05,3.266496984385618e-05
to,2.2682053519969304e-05,2.2682053519969304e-05
the,1.3230639310116384e-05,1.3230639310116384e-05
editor,2.7301549878951296e-06,2.7301549878951296e-06
of,-5.611842627589392e-06,5.611842627589392e-06
the,1.3230639310116384e-05,1.3230639310116384e-05
post,1.3774863180139506e-05,1.3774863180139506e-05
gazette,-2.034563594298127e-05,2.034563594298127e-05
complaining,-9.981707206813388e-07,9.981707206813388e-07
about,1.261612391422922e-05,1.261612391422922e-05
the,1.3230639310116384e-05,1.3230639310116384e-05
coverage,1.5272055822749745e-05,1.5272055822749745e-05
.,2.576290834321305e-05,2.576290834321305e-05
could,-4.537181672476532e-06,4.537181672476532e-06
those,-4.077008982721321e-06,4.077008982721321e-06
be,-1.595586006373874e-05,1.595586006373874e-05
referenced,-2.1368300853496683e-05,2.1368300853496683e-05
as,-1.7173071034151217e-05,1.7173071034151217e-05
re,8.043957738261654e-06,8.043957738261654e-06
##bu,-5.1115316818821596e-06,5.1115316818821596e-06
##ttal,1.5325548441443142e-05,1.5325548441443142e-05
##s,-2.3956316848997264e-05,2.3956316848997264e-05
?,1.0422004994708727e-05,1.0422004994708727e-05
`,1.3305971418160666e-06,1.3305971418160666e-06
*,7.615802206077314e-06,7.615802206077314e-06
:,6.666272188287391e-06,6.666272188287391e-06
1,5.419344568424443e-06,5.419344568424443e-06
),2.498528249744507e-06,2.498528249744507e-06
artists,-3.3377176142209396e-06,3.3377176142209396e-06
pop,4.454735380255306e-06,4.454735380255306e-06
##lar,3.511593936017183e-06,3.511593936017183e-06
##ity,-1.2306744875487065e-06,1.2306744875487065e-06
is,2.433245484913731e-05,2.433245484913731e-05
wikipedia,5.959463311448568e-06,5.959463311448568e-06
:,6.666272188287391e-06,6.666272188287391e-06
not,-1.2864981539380355e-05,1.2864981539380355e-05
##in,-4.536545705677939e-06,4.536545705677939e-06
##her,-1.732537720045444e-05,1.732537720045444e-05
##ited,1.4094695703417299e-05,1.4094695703417299e-05
to,-7.583386271066697e-06,7.583386271066697e-06
their,-1.568600145287663e-05,1.568600145287663e-05
songs,-2.2061424013612993e-05,2.2061424013612993e-05
;,1.8402920581844395e-05,1.8402920581844395e-05
if,2.6590922031007786e-06,2.6590922031007786e-06
o,-6.567443702163338e-06,6.567443702163338e-06
##con,3.019549765169408e-06,3.019549765169408e-06
##nor,-4.5499615284495744e-06,4.5499615284495744e-06
is,2.433245484913731e-05,2.433245484913731e-05
notable,1.5139010135817625e-07,1.5139010135817625e-07
",",-8.836890250946383e-06,8.836890250946383e-06
that,-7.495403418095165e-06,7.495403418095165e-06
is,2.433245484913731e-05,2.433245484913731e-05
why,-2.4446451848330208e-06,2.4446451848330208e-06
sin,1.0177595235787633e-05,1.0177595235787633e-05
##ad,3.691684768642245e-06,3.691684768642245e-06
o,-6.567443702163338e-06,6.567443702163338e-06
##con,3.019549765169408e-06,3.019549765169408e-06
##nor,-4.5499615284495744e-06,4.5499615284495744e-06
exists,-5.88615616676838e-06,5.88615616676838e-06
.,-6.6473103732088895e-06,6.6473103732088895e-06
2,-1.0875600608019177e-05,1.0875600608019177e-05
),2.498528249744507e-06,2.498528249744507e-06
w,5.613221417944605e-07,5.613221417944605e-07
##p,8.5810129568392e-06,8.5810129568392e-06
:,6.666272188287391e-06,6.666272188287391e-06
song,-7.779599903443352e-06,7.779599903443352e-06
##da,6.224562672923856e-07,6.224562672923856e-07
##b,-6.255800845189892e-06,6.255800845189892e-06
serves,-4.512670394359423e-06,4.512670394359423e-06
as,-1.3676023501741756e-05,1.3676023501741756e-05
an,9.716862892887091e-07,9.716862892887091e-07
extent,1.87407362722709e-06,1.87407362722709e-06
##ion,3.0650279778302973e-06,3.0650279778302973e-06
of,8.957225810031232e-06,8.957225810031232e-06
w,5.613221417944605e-07,5.613221417944605e-07
##p,8.5810129568392e-06,8.5810129568392e-06
:,6.666272188287391e-06,6.666272188287391e-06
di,-1.1063345444293944e-05,1.1063345444293944e-05
##sam,-1.9215229237014873e-05,1.9215229237014873e-05
##bi,1.6908018276577782e-06,1.6908018276577782e-06
##gua,2.450219712031207e-06,2.450219712031207e-06
##tion,-1.3323713274637748e-05,1.3323713274637748e-05
",",-8.836890250946383e-06,8.836890250946383e-06
not,-1.2864981539380355e-05,1.2864981539380355e-05
vice,1.3958403445995354e-05,1.3958403445995354e-05
versa,-1.924041238731123e-05,1.924041238731123e-05
.,-6.6473103732088895e-06,6.6473103732088895e-06
=,4.9579008488196815e-06,4.9579008488196815e-06
=,4.9579008488196815e-06,4.9579008488196815e-06
bias,2.714461121873977e-06,2.714461121873977e-06
=,4.9579008488196815e-06,4.9579008488196815e-06
=,4.9579008488196815e-06,4.9579008488196815e-06
why,-2.5668437099128205e-06,2.5668437099128205e-06
do,-1.6012998992053212e-06,1.6012998992053212e-06
you,1.8199315261970835e-06,1.8199315261970835e-06
push,-6.278250030048397e-06,6.278250030048397e-06
a,-1.5500333245024322e-05,1.5500333245024322e-05
left,-7.538353483522591e-06,7.538353483522591e-06
wing,-1.601347502387621e-05,1.601347502387621e-05
bias,2.714461121873977e-06,2.714461121873977e-06
on,-1.5758977381126425e-05,1.5758977381126425e-05
wikipedia,1.5663738435493077e-05,1.5663738435493077e-05
?,-5.329604032706229e-06,5.329604032706229e-06
:,-4.252790474943691e-05,4.252790474943691e-05
:,-4.252790474943691e-05,4.252790474943691e-05
:,-4.252790474943691e-05,4.252790474943691e-05
:,-4.252790474943691e-05,4.252790474943691e-05
:,-4.252790474943691e-05,4.252790474943691e-05
:,-4.252790474943691e-05,4.252790474943691e-05
i,1.4245281801361676e-06,1.4245281801361676e-06
guess,-4.4828330035456155e-06,4.4828330035456155e-06
i,1.4245281801361676e-06,1.4245281801361676e-06
will,7.611107273601985e-07,7.611107273601985e-07
just,-1.2158934673653419e-05,1.2158934673653419e-05
assume,-1.572143107272528e-05,1.572143107272528e-05
the,-8.471837209624044e-06,8.471837209624044e-06
ad,-3.4243153192146265e-06,3.4243153192146265e-06
##mins,8.690297064823964e-06,8.690297064823964e-06
know,-1.5005736751844384e-06,1.5005736751844384e-06
best,-1.3898490373341406e-05,1.3898490373341406e-05
about,-9.879463182207169e-07,9.879463182207169e-07
this,-4.1712644962632847e-07,4.1712644962632847e-07
sort,-9.408173329988641e-06,9.408173329988641e-06
of,1.2451270249437952e-05,1.2451270249437952e-05
thing,6.364421276368167e-08,6.364421276368167e-08
",",-3.8352263856290605e-06,3.8352263856290605e-06
and,1.1334160199827499e-06,1.1334160199827499e-06
let,-3.994092625489619e-06,3.994092625489619e-06
them,-1.5903388376557042e-07,1.5903388376557042e-07
block,-2.3790954967659558e-06,2.3790954967659558e-06
for,-4.721616914885754e-06,4.721616914885754e-06
as,2.028249053882794e-06,2.028249053882794e-06
long,-7.1857820138275814e-06,7.1857820138275814e-06
as,2.028249053882794e-06,2.028249053882794e-06
they,-7.039080710923959e-06,7.039080710923959e-06
see,-1.6805144571234096e-05,1.6805144571234096e-05
fit,-7.663047419074697e-06,7.663047419074697e-06
.,4.794548484268751e-06,4.794548484268751e-06
maybe,-9.3261959902048e-06,9.3261959902048e-06
if,-7.721807362457318e-06,7.721807362457318e-06
he,-1.1830931504694423e-05,1.1830931504694423e-05
keeps,-6.1928028951811704e-06,6.1928028951811704e-06
doing,2.380752527438026e-07,2.380752527438026e-07
it,-5.805164991503682e-06,5.805164991503682e-06
",",-3.8352263856290605e-06,3.8352263856290605e-06
one,-5.088984644466098e-06,5.088984644466098e-06
day,2.741096716673025e-07,2.741096716673025e-07
he,-1.1830931504694423e-05,1.1830931504694423e-05
will,7.611107273601985e-07,7.611107273601985e-07
get,-1.0227805317406854e-06,1.0227805317406854e-06
caught,-1.740422716085273e-05,1.740422716085273e-05
and,1.1334160199827499e-06,1.1334160199827499e-06
arrested,-2.041340716005531e-06,2.041340716005531e-06
.,4.794548484268751e-06,4.794548484268751e-06
`,-7.786219833821386e-07,7.786219833821386e-07
=,6.852101535087123e-06,6.852101535087123e-06
=,6.852101535087123e-06,6.852101535087123e-06
74,-1.2563268719468409e-06,1.2563268719468409e-06
persons,2.158887432552654e-06,2.158887432552654e-06
con,3.58933434551706e-06,3.58933434551706e-06
##sp,-1.7858703875388565e-06,1.7858703875388565e-06
##ired,2.4225940465821993e-06,2.4225940465821993e-06
against,-8.738384174402348e-06,8.738384174402348e-06
the,1.967941830201781e-05,1.967941830201781e-05
k,-4.8232112613252165e-06,4.8232112613252165e-06
ing,-9.08108570228224e-06,9.08108570228224e-06
os,-6.718285481019544e-06,6.718285481019544e-06
##iri,-1.014734144742559e-05,1.014734144742559e-05
##s,3.1100720379964663e-06,3.1100720379964663e-06
=,6.852101535087123e-06,6.852101535087123e-06
=,6.852101535087123e-06,6.852101535087123e-06
`,-7.786219833821386e-07,7.786219833821386e-07
`,-7.786219833821386e-07,7.786219833821386e-07
the,1.967941830201781e-05,1.967941830201781e-05
best,-2.4904538996348066e-06,2.4904538996348066e-06
ex,-2.100712187408362e-06,2.100712187408362e-06
##oteric,-7.416387148821106e-06,7.416387148821106e-06
account,-3.051607466106002e-06,3.051607466106002e-06
of,3.4216590181349705e-06,3.4216590181349705e-06
the,1.967941830201781e-05,1.967941830201781e-05
legend,-6.688923557591009e-06,6.688923557591009e-06
(,-5.656791905271172e-06,5.656791905271172e-06
of,3.4216590181349705e-06,3.4216590181349705e-06
os,-6.718285481019544e-06,6.718285481019544e-06
##iri,-1.014734144742559e-05,1.014734144742559e-05
##s,3.1100720379964663e-06,3.1100720379964663e-06
),-5.983744404503744e-06,5.983744404503744e-06
is,2.2992757726202966e-06,2.2992757726202966e-06
preserved,2.049572278468755e-06,2.049572278468755e-06
for,-3.7180915870951143e-06,3.7180915870951143e-06
us,-6.46881850708253e-06,6.46881850708253e-06
by,-4.494835170815538e-06,4.494835170815538e-06
pl,-1.081907556061052e-05,1.081907556061052e-05
##uta,-2.4283519555917493e-06,2.4283519555917493e-06
##rch,8.199138575584894e-07,8.199138575584894e-07
in,-7.058385856852141e-06,7.058385856852141e-06
his,-4.642828164373295e-06,4.642828164373295e-06
treatise,-1.542760302425536e-05,1.542760302425536e-05
de,-4.820210514446418e-06,4.820210514446418e-06
is,2.2992757726202966e-06,2.2992757726202966e-06
##ide,-7.451777457601363e-07,7.451777457601363e-07
et,-2.922370384964219e-07,2.922370384964219e-07
os,-6.718285481019544e-06,6.718285481019544e-06
##iri,-1.014734144742559e-05,1.014734144742559e-05
##de,3.758023688301483e-06,3.758023688301483e-06
written,-9.334341768498668e-06,9.334341768498668e-06
in,-7.058385856852141e-06,7.058385856852141e-06
greek,-4.5868767969002116e-06,4.5868767969002116e-06
about,-3.928164987527633e-06,3.928164987527633e-06
the,1.967941830201781e-05,1.967941830201781e-05
middle,-4.066595403712029e-09,4.066595403712029e-09
of,3.4216590181349705e-06,3.4216590181349705e-06
the,1.967941830201781e-05,1.967941830201781e-05
first,-6.918515589292865e-06,6.918515589292865e-06
century,-6.670101541827943e-06,6.670101541827943e-06
of,3.4216590181349705e-06,3.4216590181349705e-06
our,-1.4760357852460146e-05,1.4760357852460146e-05
era,-1.5763862921218213e-05,1.5763862921218213e-05
when,-9.027834899058932e-05,9.027834899058932e-05
you,3.704349966375497e-05,3.704349966375497e-05
can,-1.8858425992898096e-05,1.8858425992898096e-05
come,-1.6723191031583587e-05,1.6723191031583587e-05
up,2.3110953943887178e-05,2.3110953943887178e-05
with,-1.3697579603072643e-06,1.3697579603072643e-06
a,7.253445529357576e-07,7.253445529357576e-07
valid,-1.0397867080178981e-07,1.0397867080178981e-07
reason,6.507350985264636e-06,6.507350985264636e-06
why,1.2062424900047024e-05,1.2062424900047024e-05
this,-1.3771392443810905e-05,1.3771392443810905e-05
fact,-2.093179975135713e-06,2.093179975135713e-06
should,-2.0232658319702847e-05,2.0232658319702847e-05
not,-1.1391584183519958e-05,1.1391584183519958e-05
be,-2.766888671703038e-05,2.766888671703038e-05
included,5.112223576218801e-07,5.112223576218801e-07
in,-2.2627812702525735e-05,2.2627812702525735e-05
this,-1.3771392443810905e-05,1.3771392443810905e-05
article,4.484297890398107e-06,4.484297890398107e-06
then,-1.269145559891437e-05,1.269145559891437e-05
i,1.6710761312108655e-05,1.6710761312108655e-05
will,-9.166665386261995e-06,9.166665386261995e-06
accept,-5.386220673448667e-06,5.386220673448667e-06
it,-6.005195191347373e-06,6.005195191347373e-06
should,-2.0232658319702847e-05,2.0232658319702847e-05
not,-1.1391584183519958e-05,1.1391584183519958e-05
",",-1.0755201648671773e-05,1.0755201648671773e-05
the,-5.746814758151223e-06,5.746814758151223e-06
fact,-2.093179975135713e-06,2.093179975135713e-06
remains,-4.454563544354818e-06,4.454563544354818e-06
that,1.169170870023938e-05,1.169170870023938e-05
it,-6.005195191347373e-06,6.005195191347373e-06
is,-1.4901484173715469e-05,1.4901484173715469e-05
a,7.253445529357576e-07,7.253445529357576e-07
valuable,7.151229273401175e-06,7.151229273401175e-06
contribution,-1.621875163169723e-05,1.621875163169723e-05
and,-2.4926428915749727e-06,2.4926428915749727e-06
your,-2.494577248639159e-06,2.494577248639159e-06
pathetic,8.39565706013025e-06,8.39565706013025e-06
conduct,6.783276888074889e-06,6.783276888074889e-06
is,-1.4901484173715469e-05,1.4901484173715469e-05
disgrace,1.1739433830381808e-05,1.1739433830381808e-05
##ful,-4.01285480533041e-06,4.01285480533041e-06
.,-2.504486244238952e-07,2.504486244238952e-07
would,3.1739215007857902e-06,3.1739215007857902e-06
you,3.704349966375497e-05,3.704349966375497e-05
go,-7.188514355905547e-06,7.188514355905547e-06
into,-2.8217602382778927e-06,2.8217602382778927e-06
a,7.253445529357576e-07,7.253445529357576e-07
library,1.5387647414099283e-05,1.5387647414099283e-05
and,-2.4926428915749727e-06,2.4926428915749727e-06
start,-1.3569258930599503e-05,1.3569258930599503e-05
del,4.534015961006087e-06,4.534015961006087e-06
##eti,4.071646145104488e-06,4.071646145104488e-06
##ng,1.6604892829542499e-06,1.6604892829542499e-06
facts,-6.234972128951098e-06,6.234972128951098e-06
from,8.652308264035964e-06,8.652308264035964e-06
books,3.889837337041285e-06,3.889837337041285e-06
because,-1.0596967334659204e-05,1.0596967334659204e-05
you,3.704349966375497e-05,3.704349966375497e-05
do,-1.5858760999999897e-06,1.5858760999999897e-06
not,-1.1391584183519958e-05,1.1391584183519958e-05
agree,-1.6351536932077416e-05,1.6351536932077416e-05
with,-1.3697579603072643e-06,1.3697579603072643e-06
`,4.035757166380577e-06,4.035757166380577e-06
=,2.818511161151335e-05,2.818511161151335e-05
=,2.818511161151335e-05,2.818511161151335e-05
grape,1.637963253100637e-05,1.637963253100637e-05
article,-1.2289178312003318e-05,1.2289178312003318e-05
=,2.818511161151335e-05,2.818511161151335e-05
=,2.818511161151335e-05,2.818511161151335e-05
no,-6.977977002289661e-07,6.977977002289661e-07
",",-5.1112227966487124e-06,5.1112227966487124e-06
i,-3.7414527644159112e-06,3.7414527644159112e-06
got,-9.445260032842354e-06,9.445260032842354e-06
caught,-4.344445488468798e-05,4.344445488468798e-05
up,-3.4755170288470304e-06,3.4755170288470304e-06
in,-1.2698516140779669e-05,1.2698516140779669e-05
several,1.419904073610186e-06,1.419904073610186e-06
things,3.6823694696341534e-06,3.6823694696341534e-06
and,-1.2868831840874431e-05,1.2868831840874431e-05
have,-1.5387672126646742e-05,1.5387672126646742e-05
been,-2.3505278583311003e-06,2.3505278583311003e-06
ignoring,7.495208588433601e-06,7.495208588433601e-06
the,9.093402386923999e-06,9.093402386923999e-06
review,5.643054601111237e-07,5.643054601111237e-07
.,-2.6664117073171527e-06,2.6664117073171527e-06
it,-3.6337245000218403e-06,3.6337245000218403e-06
has,5.419573090001759e-06,5.419573090001759e-06
been,-2.3505278583311003e-06,2.3505278583311003e-06
na,-2.6496846144512755e-06,2.6496846144512755e-06
##gging,9.768530226946302e-06,9.768530226946302e-06
me,7.833201094156102e-07,7.833201094156102e-07
and,-1.2868831840874431e-05,1.2868831840874431e-05
i,-3.7414527644159112e-06,3.7414527644159112e-06
intend,-2.2194229520982052e-05,2.2194229520982052e-05
to,-2.634354711729062e-05,2.634354711729062e-05
get,1.340446424636911e-05,1.340446424636911e-05
through,-6.643519073960378e-06,6.643519073960378e-06
it,-3.6337245000218403e-06,3.6337245000218403e-06
in,-1.2698516140779669e-05,1.2698516140779669e-05
the,9.093402386923999e-06,9.093402386923999e-06
next,-3.6537195686182605e-06,3.6537195686182605e-06
several,1.419904073610186e-06,1.419904073610186e-06
days,-8.063617321768503e-06,8.063617321768503e-06
.,-2.6664117073171527e-06,2.6664117073171527e-06
i,-3.7414527644159112e-06,3.7414527644159112e-06
should,-7.891477205183245e-06,7.891477205183245e-06
be,-1.1602855311592453e-05,1.1602855311592453e-05
the,9.093402386923999e-06,9.093402386923999e-06
one,-1.0271776535374142e-05,1.0271776535374142e-05
being,-1.1119500556329412e-06,1.1119500556329412e-06
trout,-1.5811635296112388e-06,1.5811635296112388e-06
##ed,2.486672179293594e-06,2.486672179293594e-06
for,1.2491014902200399e-05,1.2491014902200399e-05
dragging,-1.2595434618736436e-05,1.2595434618736436e-05
my,-3.3800622145680554e-06,3.3800622145680554e-06
feet,-2.2392354124464858e-05,2.2392354124464858e-05
.,-2.6664117073171527e-06,2.6664117073171527e-06
`,4.035757166380577e-06,4.035757166380577e-06
:,-1.7127658478628097e-05,1.7127658478628097e-05
sure,8.414413707532519e-07,8.414413707532519e-07
.,-1.4925176087006077e-06,1.4925176087006077e-06
as,-5.910763517612976e-06,5.910763517612976e-06
a,2.4156469075383934e-06,2.4156469075383934e-06
term,-2.919169922321703e-07,2.919169922321703e-07
",",1.4840274621950892e-07,1.4840274621950892e-07
the,-5.637476074677508e-07,5.637476074677508e-07
list,-1.0869035650083734e-05,1.0869035650083734e-05
may,-7.674255965314594e-06,7.674255965314594e-06
be,-6.34836185999737e-06,6.34836185999737e-06
more,-1.3414149486711875e-05,1.3414149486711875e-05
common,-1.3625798778651141e-05,1.3625798778651141e-05
now,-2.204627624757874e-06,2.204627624757874e-06
than,-1.4301141985763362e-06,1.4301141985763362e-06
the,-5.637476074677508e-07,5.637476074677508e-07
radio,4.3181754524620797e-07,4.3181754524620797e-07
format,-3.20105135225362e-06,3.20105135225362e-06
.,-1.4925176087006077e-06,1.4925176087006077e-06
i,-1.6924396805467615e-06,1.6924396805467615e-06
was,9.968572557710717e-06,9.968572557710717e-06
just,-4.122870012218557e-06,4.122870012218557e-06
tired,-5.511295469228231e-06,5.511295469228231e-06
of,3.79706890952127e-07,3.79706890952127e-07
putting,-6.597765020093314e-07,6.597765020093314e-07
top,-3.736386950261137e-07,3.736386950261137e-07
40,-7.5559682639522665e-06,7.5559682639522665e-06
in,-7.428144749401043e-06,7.428144749401043e-06
articles,-2.342496020946595e-06,2.342496020946595e-06
and,-1.0172841156697494e-06,1.0172841156697494e-06
having,2.2218905889881457e-06,2.2218905889881457e-06
it,2.0029730775308963e-06,2.0029730775308963e-06
come,-1.0221246807699314e-05,1.0221246807699314e-05
up,1.0720742079006795e-05,1.0720742079006795e-05
red,1.35692259910195e-05,1.35692259910195e-05
.,-1.4925176087006077e-06,1.4925176087006077e-06
i,-1.6924396805467615e-06,1.6924396805467615e-06
do,-6.851662137862892e-06,6.851662137862892e-06
think,-1.3651512759125919e-06,1.3651512759125919e-06
the,-5.637476074677508e-07,5.637476074677508e-07
radio,4.3181754524620797e-07,4.3181754524620797e-07
format,-3.20105135225362e-06,3.20105135225362e-06
was,9.968572557710717e-06,9.968572557710717e-06
first,-3.0633617808009086e-06,3.0633617808009086e-06
though,-4.402331552374569e-06,4.402331552374569e-06
.,-1.4925176087006077e-06,1.4925176087006077e-06
having,2.2218905889881457e-06,2.2218905889881457e-06
40,-7.5559682639522665e-06,7.5559682639522665e-06
songs,-5.03046416780711e-06,5.03046416780711e-06
in,-7.428144749401043e-06,7.428144749401043e-06
rotation,1.1541860802540445e-06,1.1541860802540445e-06
is,-6.934456113421703e-06,6.934456113421703e-06
just,-4.122870012218557e-06,4.122870012218557e-06
about,-4.689909402028983e-06,4.689909402028983e-06
the,-5.637476074677508e-07,5.637476074677508e-07
right,-1.2674235905479278e-06,1.2674235905479278e-06
number,-2.5520321716013373e-07,2.5520321716013373e-07
.,-1.4925176087006077e-06,1.4925176087006077e-06
i,-1.6924396805467615e-06,1.6924396805467615e-06
remember,-6.3248238110333876e-06,6.3248238110333876e-06
some,-2.176021891587637e-07,2.176021891587637e-07
top,-3.736386950261137e-07,3.736386950261137e-07
30,-1.0890213998118302e-05,1.0890213998118302e-05
stations,1.936097181090507e-05,1.936097181090507e-05
2015,-9.037540660629106e-07,9.037540660629106e-07
=,9.973138183499207e-06,9.973138183499207e-06
=,9.973138183499207e-06,9.973138183499207e-06
=,9.973138183499207e-06,9.973138183499207e-06
do,-4.203946371351259e-06,4.203946371351259e-06
we,-7.972817941802315e-06,7.972817941802315e-06
want,-2.3350109288659674e-06,2.3350109288659674e-06
any,-4.804982806252801e-06,4.804982806252801e-06
image,-5.848162372482024e-06,5.848162372482024e-06
of,-7.730504167376698e-06,7.730504167376698e-06
nemesis,2.4983182791896386e-06,2.4983182791896386e-06
",",-9.261992999544443e-06,9.261992999544443e-06
when,-1.119392836307813e-05,1.119392836307813e-05
nemesis,2.4983182791896386e-06,2.4983182791896386e-06
is,-1.416581864479191e-06,1.416581864479191e-06
not,-1.9098145357382314e-06,1.9098145357382314e-06
real,6.783232149496763e-07,6.783232149496763e-07
?,4.471499170087424e-06,4.471499170087424e-06
depicting,-3.830333597143114e-06,3.830333597143114e-06
nemesis,2.4983182791896386e-06,2.4983182791896386e-06
as,8.483576034754478e-07,8.483576034754478e-07
a,-3.8331798342546625e-06,3.8331798342546625e-06
generic,-8.487152136595306e-06,8.487152136595306e-06
star,-2.501304905378153e-06,2.501304905378153e-06
seems,6.044365675400194e-07,6.044365675400194e-07
worthless,8.008566920433822e-06,8.008566920433822e-06
to,-4.179558180756462e-06,4.179558180756462e-06
me,-1.4651938136564417e-06,1.4651938136564417e-06
.,-1.018847751038358e-06,1.018847751038358e-06
=,9.973138183499207e-06,9.973138183499207e-06
.,-1.0747470688349117e-05,1.0747470688349117e-05
.,-1.0747470688349117e-05,1.0747470688349117e-05
.,-1.0747470688349117e-05,1.0747470688349117e-05
.,-1.0747470688349117e-05,1.0747470688349117e-05
.,-1.0747470688349117e-05,1.0747470688349117e-05
.,-1.0747470688349117e-05,1.0747470688349117e-05
.,-1.0747470688349117e-05,1.0747470688349117e-05
now,5.712780735607778e-07,5.712780735607778e-07
that,-8.60240438598312e-06,8.60240438598312e-06
i,1.383984662298815e-05,1.383984662298815e-05
think,-2.0723230657500178e-06,2.0723230657500178e-06
about,-2.1065523468733284e-05,2.1065523468733284e-05
it,-9.884395606808553e-06,9.884395606808553e-06
",",-3.3535681275533286e-06,3.3535681275533286e-06
luna,4.7686513914625335e-06,4.7686513914625335e-06
means,4.654347821828551e-06,4.654347821828551e-06
